age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,player_name,season
26.090023,199.22928,99.26092,49.472546,9.2318,3.1117017,1.8604107,-3.8393989,0.03229678,0.12382054,0.19448525,0.5043971,0.13649958,Cedric Henderson,100
30.056255,205.68932,103.89039,30.272793,4.8623075,1.7934612,1.1194319,-5.3526945,0.031993914,0.13274102,0.1727809,0.49608627,0.11944675,Chandler Parsons,21
33.198036,209.42157,112.79665,40.27486,5.542811,2.265891,0.7329103,-2.7438562,0.035906658,0.14451206,0.16542685,0.52043384,0.07655302,Channing Frye,20
35.42129,205.23851,108.52364,53.51718,7.6263413,6.1140294,2.4269798,1.1676571,0.06835254,0.20094705,0.14686987,0.52374256,0.14308555,Charles Oakley,100
25.611212,196.3525,94.25116,30.09781,5.3307896,1.5348037,0.9115259,-7.814172,0.03772662,0.111080185,0.18809375,0.47575253,0.126745,Charles Smith,100
30.807209,191.52206,91.056496,42.494324,4.6765428,1.1744877,1.442194,-4.107099,0.02552271,0.0912678,0.16102839,0.48304257,0.14288685,Charlie Bell,12
30.761179,208.38882,104.9997,42.1968,6.347732,2.27083,0.33094633,-5.012997,0.04493309,0.1438577,0.19663602,0.50091106,0.07540265,Charlie Villanueva,17
29.466074,186.70361,83.36357,48.604,7.451049,2.9684083,4.822881,-1.579897,0.018504828,0.10550006,0.1680569,0.4910798,0.30629122,Charlie Ward,100
29.255905,200.1903,97.47668,48.208664,5.7898674,2.2994149,0.88545376,-3.3705587,0.0313756,0.12094797,0.15932578,0.51442236,0.09237509,Chase Budinger,17
24.073227,191.09297,90.02109,40.062946,13.319971,3.2998834,3.9815173,-3.8725994,0.019882785,0.10194641,0.23753321,0.5010382,0.25515237,Chauncey Billups,100
26.317814,205.07375,102.59231,33.65418,5.117057,3.9093463,0.5723407,-6.063141,0.07411252,0.1841135,0.16770053,0.5192535,0.08221109,Cheick Diallo,23
27.905893,209.67387,109.27267,44.907383,5.762533,4.366102,0.817096,-3.3912692,0.08195837,0.1811574,0.15190399,0.51875603,0.06794249,Cherokee Parks,100
27.73057,204.70193,102.66458,49.957497,6.8248067,3.5924807,0.9591197,-3.6743634,0.05324611,0.15635169,0.1760667,0.5250466,0.093709886,Chimezie Metu,24
33.144703,208.4421,108.352486,35.309578,5.371269,3.6521637,0.6210985,-2.8038535,0.08697632,0.18095712,0.16295886,0.52236897,0.065878704,Chris Andersen,18
32.524597,208.9739,106.2821,55.943775,16.24842,6.1619844,1.9896951,1.6703874,0.04693245,0.18181539,0.24595636,0.5598024,0.10945527,Chris Bosh,17
30.57673,204.65561,93.77501,61.745583,9.339392,5.34522,0.6876599,0.323082,0.07604472,0.17533334,0.1797508,0.55726385,0.05788123,Chris Boucher,24
