,player_name,season,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
10972,Taurean Prince,20,26.0,200.66,98.883056,64,12.1,6.0,1.8,1.3,0.024,0.162,0.2,0.497,0.09
11459,Taurean Prince,21,27.0,200.66,98.883056,41,9.5,3.5,1.9,-6.1,0.021,0.132,0.1889999999999999,0.54,0.121
12269,Taurean Prince,22,28.0,198.12,98.883056,69,7.3,2.5,1.0,0.7,0.021,0.12,0.166,0.589,0.08
12467,Taurean Prince,23,29.0,198.12,98.883056,54,9.1,2.4,1.6,0.9,0.013,0.096,0.165,0.597,0.094
5884,Taylor Griffin,10,24.0,200.66,107.954896,8,1.3,0.3,0.1,1.5,0.0,0.063,0.178,0.425,0.0559999999999999
2832,Tayshaun Prince,3,23.0,205.74,97.52228,42,3.3,1.1,0.6,-3.8,0.013,0.108,0.1639999999999999,0.546,0.104
3376,Tayshaun Prince,4,24.0,205.74,97.52228,82,10.3,4.8,2.3,7.3,0.04,0.124,0.156,0.536,0.122
3642,Tayshaun Prince,5,25.0,205.74,97.52228,82,14.7,5.3,3.0,7.8,0.051,0.113,0.188,0.556,0.14
3974,Tayshaun Prince,6,26.0,205.74,97.52228,82,14.1,4.2,2.3,12.0,0.042,0.099,0.198,0.524,0.106
4647,Tayshaun Prince,7,27.0,205.74,97.52228,82,14.3,5.2,2.8,6.1,0.057,0.114,0.19,0.534,0.127
5262,Tayshaun Prince,8,28.0,205.74,97.52228,82,13.2,4.9,3.3,9.4,0.048,0.131,0.201,0.516,0.165
5583,Tayshaun Prince,9,29.0,205.74,97.52228,82,14.2,5.8,3.1,-1.8,0.049,0.1369999999999999,0.192,0.516,0.139
5886,Tayshaun Prince,10,30.0,205.74,97.52228,49,13.5,5.1,3.3,-5.0,0.049,0.1369999999999999,0.193,0.53,0.165
6450,Tayshaun Prince,11,31.0,205.74,97.52228,78,14.1,4.2,2.8,-3.8,0.036,0.126,0.211,0.511,0.142
7118,Tayshaun Prince,12,32.0,205.74,97.52228,63,12.7,4.5,2.4,-7.3,0.0409999999999999,0.125,0.204,0.47,0.127
7179,Tayshaun Prince,13,33.0,205.74,97.52228,82,10.4,4.4,2.4,2.3,0.032,0.127,0.172,0.486,0.122
7949,Tayshaun Prince,14,34.0,205.74,97.52228,76,6.0,3.1,1.6,0.7,0.019,0.123,0.136,0.4379999999999999,0.09
8296,Tayshaun Prince,15,35.0,205.74,97.52228,58,7.5,3.6,1.6,-4.8,0.0409999999999999,0.127,0.153,0.504,0.109
8938,Tayshaun Prince,16,36.0,205.74,96.161504,77,2.9,1.9,1.0,-1.9,0.025,0.089,0.083,0.466,0.073
10973,Terance Mann,20,23.0,195.58,97.52228,41,2.4,1.3,1.3,0.1,0.026,0.1119999999999999,0.123,0.545,0.209
11458,Terance Mann,21,24.0,195.58,97.52228,67,7.0,3.6,1.6,2.7,0.044,0.14,0.144,0.603,0.114
12283,Terance Mann,22,25.0,195.58,97.52228,81,10.8,5.2,2.6,1.5,0.044,0.127,0.157,0.5720000000000001,0.131
12466,Terance Mann,23,26.0,195.58,97.52228,81,8.8,3.4,2.3,0.3,0.042,0.107,0.149,0.619,0.139
10974,Terence Davis,20,23.0,193.04,91.171992,72,7.5,3.3,1.6,7.9,0.039,0.1369999999999999,0.181,0.588,0.14
11457,Terence Davis,21,24.0,193.04,91.171992,61,8.7,2.5,1.4,-2.8,0.018,0.125,0.213,0.555,0.122
12271,Terence Davis,22,25.0,193.04,91.171992,30,10.4,3.1,1.3,4.4,0.019,0.138,0.244,0.5429999999999999,0.107
12465,Terence Davis,23,26.0,193.04,91.171992,64,6.7,2.2,1.0,4.0,0.024,0.14,0.215,0.563,0.11
2347,Terence Morris,2,23.0,205.74,100.243832,68,3.8,3.1,0.9,-11.0,0.076,0.14,0.142,0.423,0.096
2833,Terence Morris,3,24.0,205.74,100.243832,49,3.7,2.6,0.5,-4.3,0.074,0.157,0.154,0.5,0.068
3975,Terence Morris,6,27.0,205.74,100.243832,22,1.6,1.7,0.2,-0.8,0.038,0.212,0.138,0.348,0.034
9724,Terrance Ferguson,18,20.0,200.66,83.46092800000001,61,3.1,0.8,0.3,-4.5,0.023,0.038,0.104,0.545,0.035
10433,Terrance Ferguson,19,21.0,200.66,86.18248,74,6.9,1.9,1.0,3.9,0.015,0.055,0.104,0.5660000000000001,0.046
10975,Terrance Ferguson,20,22.0,198.12,86.18248,56,3.9,1.3,0.9,-4.0,0.019,0.039,0.092,0.481,0.055
11456,Terrance Ferguson,21,23.0,198.12,86.18248,13,0.2,0.1,0.2,-17.8,0.0,0.024,0.094,0.143,0.057
2094,Terrance Roberson,1,24.0,200.66,97.52228,3,0.0,0.3,0.3,-15.6,0.0,0.077,0.134,0.0,0.111
7119,Terrel Harris,12,24.0,193.04,86.18248,22,3.6,2.3,1.2,-8.3,0.067,0.129,0.17,0.434,0.138
7178,Terrel Harris,13,25.0,193.04,86.18248,20,0.8,1.3,0.5,0.9,0.036,0.19,0.173,0.239,0.107
1447,Terrell Brandon,0,30.0,180.34,78.471416,71,17.1,3.4,8.9,6.9,0.02,0.088,0.2289999999999999,0.535,0.375
2093,Terrell Brandon,1,31.0,180.34,78.471416,78,16.0,3.8,7.5,2.6,0.024,0.098,0.221,0.507,0.326
2346,Terrell Brandon,2,32.0,180.34,78.471416,32,12.4,2.9,8.3,7.2,0.02,0.085,0.201,0.494,0.387
275,Terrell Brandon,97,27.0,180.34,81.64656,78,19.5,3.9,6.3,2.7,0.022,0.119,0.283,0.526,0.337
616,Terrell Brandon,98,28.0,180.34,78.471416,50,16.8,3.5,7.7,2.5,0.016,0.106,0.237,0.526,0.363
1180,Terrell Brandon,99,29.0,180.34,78.471416,36,13.9,3.7,8.6,1.3,0.024,0.109,0.2289999999999999,0.4629999999999999,0.411
7177,Terrence Jones,13,21.0,205.74,114.305184,19,5.5,3.4,0.8,-2.6,0.107,0.154,0.179,0.512,0.09
7950,Terrence Jones,14,22.0,205.74,114.305184,76,12.1,6.9,1.1,4.1,0.092,0.185,0.185,0.5770000000000001,0.067
8295,Terrence Jones,15,23.0,205.74,115.66596,33,11.7,6.7,1.1,5.3,0.098,0.163,0.187,0.5670000000000001,0.067
8939,Terrence Jones,16,24.0,205.74,114.305184,50,8.7,4.2,0.8,-10.5,0.064,0.166,0.195,0.519,0.069
9217,Terrence Jones,17,25.0,205.74,115.66596,54,10.8,5.7,1.1,-1.7,0.053,0.203,0.216,0.515,0.075
10467,Terrence Jones,19,27.0,205.74,114.305184,2,1.0,2.0,0.0,-95.6,0.0,0.5710000000000001,0.3329999999999999,0.225,0.0
7176,Terrence Ross,13,22.0,198.12,88.45044,73,6.4,2.0,0.7,-3.3,0.032,0.106,0.195,0.491,0.073
7951,Terrence Ross,14,23.0,198.12,88.45044,81,10.9,3.1,1.0,4.0,0.023,0.113,0.186,0.5529999999999999,0.06
8294,Terrence Ross,15,24.0,200.66,88.45044,82,9.8,2.8,1.0,1.1,0.018,0.106,0.184,0.519,0.063
8941,Terrence Ross,16,25.0,200.66,88.45044,73,9.9,2.5,0.8,5.7,0.0139999999999999,0.104,0.183,0.551,0.053
9216,Terrence Ross,17,26.0,200.66,88.45044,78,11.0,2.6,1.1,3.4,0.01,0.108,0.1889999999999999,0.55,0.066
9723,Terrence Ross,18,27.0,200.66,93.439952,24,8.7,3.0,1.6,-3.8,0.016,0.102,0.166,0.505,0.088
10468,Terrence Ross,19,28.0,200.66,93.439952,81,15.1,3.5,1.7,-0.5,0.012,0.113,0.23,0.561,0.103
10976,Terrence Ross,20,29.0,198.12,93.439952,69,14.7,3.2,1.2,-2.5,0.006,0.108,0.216,0.5479999999999999,0.072
11455,Terrence Ross,21,30.0,198.12,93.439952,46,15.6,3.4,2.3,-8.8,0.01,0.104,0.23,0.53,0.133
12290,Terrence Ross,22,31.0,198.12,93.439952,63,10.0,2.6,1.8,-11.9,0.013,0.094,0.196,0.515,0.127
12464,Terrence Ross,23,32.0,200.66,93.439952,63,8.3,2.4,1.5,-2.6,0.016,0.099,0.166,0.544,0.1009999999999999
5905,Terrence Williams,10,23.0,198.12,99.79024,78,8.4,4.5,2.9,-8.3,0.0289999999999999,0.2019999999999999,0.217,0.4589999999999999,0.2239999999999999
6451,Terrence Williams,11,24.0,198.12,99.79024,21,5.0,2.4,1.8,-13.6,0.015,0.198,0.242,0.427,0.244
7120,Terrence Williams,12,25.0,198.12,99.79024,30,7.1,3.4,2.2,-8.1,0.026,0.177,0.216,0.488,0.206
7175,Terrence Williams,13,26.0,198.12,99.79024,24,4.6,1.8,1.6,0.7,0.015,0.142,0.188,0.518,0.19
1446,Terry Cummings,0,39.0,205.74,99.79024,22,8.4,4.9,1.0,-7.6,0.108,0.1689999999999999,0.2289999999999999,0.474,0.094
276,Terry Cummings,97,36.0,205.74,113.398,45,8.2,4.1,0.9,1.3,0.104,0.174,0.2319999999999999,0.521,0.088
615,Terry Cummings,98,37.0,205.74,113.398,74,6.2,3.8,0.6,1.1,0.098,0.195,0.207,0.495,0.07
1181,Terry Cummings,99,38.0,205.74,113.398,50,9.1,5.1,1.2,-4.6,0.099,0.179,0.231,0.479,0.107
2092,Terry Davis,1,34.0,208.28,122.46984,19,1.7,2.8,0.4,-8.5,0.102,0.174,0.074,0.476,0.05
614,Terry Davis,98,31.0,208.28,113.398,74,4.4,6.5,0.4,-1.2,0.129,0.1939999999999999,0.095,0.524,0.025
1182,Terry Davis,99,32.0,205.74,102.0582,37,3.4,3.8,0.3,-1.4,0.1009999999999999,0.1989999999999999,0.102,0.579,0.026
277,Terry Dehere,97,25.0,193.04,86.18248,73,6.4,1.3,2.2,-0.5,0.016,0.088,0.233,0.524,0.261
588,Terry Dehere,98,26.0,193.04,86.18248,77,6.4,1.4,2.5,-7.2,0.017,0.07,0.1889999999999999,0.494,0.233
1184,Terry Dehere,99,27.0,193.04,86.18248,26,3.2,0.9,1.0,-12.6,0.027,0.067,0.165,0.471,0.171
1445,Terry Mills,0,32.0,208.28,113.398,82,6.7,4.8,1.0,-0.1,0.031,0.213,0.132,0.545,0.068
2091,Terry Mills,1,33.0,208.28,104.32616,14,1.8,1.5,0.4,-15.9,0.037,0.168,0.174,0.368,0.0819999999999999
278,Terry Mills,97,29.0,208.28,113.398,79,10.8,4.8,1.3,11.4,0.045,0.188,0.205,0.585,0.089
587,Terry Mills,98,30.0,208.28,113.398,50,4.2,3.0,0.8,2.3,0.053,0.175,0.159,0.481,0.0819999999999999
1197,Terry Mills,99,31.0,208.28,104.32616,1,9.0,4.0,0.0,-13.9,0.158,0.053,0.191,0.507,0.0
1444,Terry Porter,0,37.0,190.5,92.98636,68,9.4,2.8,3.3,13.0,0.018,0.111,0.183,0.596,0.2269999999999999
2090,Terry Porter,1,38.0,190.5,92.98636,80,7.2,2.5,3.1,13.3,0.017,0.1119999999999999,0.1669999999999999,0.583,0.248
2345,Terry Porter,2,39.0,190.5,92.98636,72,5.5,2.3,2.8,14.0,0.011,0.125,0.156,0.5579999999999999,0.25
279,Terry Porter,97,34.0,190.5,88.45044,82,6.9,2.1,3.6,2.1,0.024,0.109,0.19,0.544,0.316
586,Terry Porter,98,35.0,190.5,88.45044,82,9.5,2.0,3.3,3.1,0.025,0.085,0.19,0.586,0.236
1185,Terry Porter,99,36.0,190.5,88.45044,50,10.5,2.8,2.9,4.4,0.013,0.106,0.187,0.603,0.212
8954,Terry Rozier,16,22.0,187.96,86.18248,39,1.8,1.6,0.9,-6.6,0.071,0.134,0.176,0.326,0.1989999999999999
9215,Terry Rozier,17,23.0,187.96,86.18248,74,5.5,3.1,1.8,-0.2,0.034,0.162,0.172,0.466,0.1639999999999999
9722,Terry Rozier,18,24.0,187.96,86.18248,80,11.3,4.7,2.9,2.6,0.0289999999999999,0.144,0.1989999999999999,0.52,0.184
10469,Terry Rozier,19,25.0,185.42,86.18248,79,9.0,3.9,2.9,-1.1,0.016,0.145,0.181,0.501,0.193
10977,Terry Rozier,20,26.0,185.42,86.18248,63,18.0,4.4,4.1,-9.0,0.022,0.107,0.2319999999999999,0.5529999999999999,0.209
11454,Terry Rozier,21,27.0,185.42,86.18248,69,20.4,4.4,4.2,-2.0,0.019,0.105,0.238,0.575,0.193
12304,Terry Rozier,22,28.0,185.42,86.18248,73,19.3,4.3,4.5,1.4,0.021,0.1009999999999999,0.2269999999999999,0.5660000000000001,0.1969999999999999
12463,Terry Rozier,23,29.0,185.42,86.18248,63,21.1,4.1,5.1,-6.2,0.021,0.095,0.262,0.517,0.22
12291,Terry Taylor,22,22.0,195.58,104.32616,33,9.6,5.2,1.2,-6.9,0.129,0.1169999999999999,0.151,0.6559999999999999,0.081
12462,Terry Taylor,23,23.0,193.04,104.32616,31,2.9,1.5,0.3,4.5,0.088,0.076,0.129,0.557,0.052
4646,Thabo Sefolosha,7,23.0,200.66,97.52228,71,3.6,2.2,0.8,6.1,0.045,0.158,0.172,0.4639999999999999,0.109
5261,Thabo Sefolosha,8,24.0,200.66,97.52228,69,6.7,3.7,1.9,-2.3,0.04,0.168,0.175,0.497,0.146
5584,Thabo Sefolosha,9,25.0,200.66,97.52228,66,5.9,3.7,1.7,-4.7,0.042,0.153,0.139,0.5,0.118
5887,Thabo Sefolosha,10,26.0,200.66,97.52228,82,6.0,4.7,1.8,2.4,0.038,0.148,0.109,0.509,0.088
6452,Thabo Sefolosha,11,27.0,200.66,97.52228,79,5.1,4.4,1.4,3.2,0.038,0.159,0.093,0.545,0.076
7121,Thabo Sefolosha,12,28.0,200.66,97.52228,42,4.8,3.0,1.1,7.9,0.0279999999999999,0.1169999999999999,0.105,0.584,0.073
7174,Thabo Sefolosha,13,29.0,200.66,97.52228,81,7.6,3.9,1.5,12.5,0.032,0.121,0.114,0.617,0.08
7952,Thabo Sefolosha,14,30.0,200.66,100.697424,61,6.3,3.6,1.5,4.8,0.037,0.113,0.119,0.517,0.0819999999999999
8293,Thabo Sefolosha,15,31.0,200.66,100.697424,52,5.3,4.3,1.4,10.3,0.063,0.193,0.147,0.506,0.1159999999999999
8942,Thabo Sefolosha,16,32.0,200.66,99.79024,75,6.4,4.5,1.4,3.1,0.034,0.171,0.125,0.579,0.093
9214,Thabo Sefolosha,17,33.0,200.66,99.79024,62,7.2,4.4,1.7,-0.5,0.038,0.148,0.134,0.519,0.099
9721,Thabo Sefolosha,18,34.0,200.66,99.79024,38,8.2,4.2,0.9,3.8,0.038,0.17,0.162,0.591,0.066
10470,Thabo Sefolosha,19,35.0,200.66,99.79024,50,3.8,2.5,0.5,8.8,0.0139999999999999,0.181,0.129,0.599,0.059
10978,Thabo Sefolosha,20,36.0,198.12,97.52228,41,2.2,2.3,0.6,3.9,0.043,0.152,0.1,0.487,0.074
5260,Thaddeus Young,8,20.0,203.2,99.79024,74,8.2,4.2,0.8,6.0,0.092,0.141,0.174,0.57,0.0559999999999999
5585,Thaddeus Young,9,21.0,203.2,99.79024,75,15.3,5.0,1.1,3.5,0.064,0.111,0.205,0.5489999999999999,0.057
5904,Thaddeus Young,10,22.0,203.2,99.79024,67,13.8,5.2,1.4,-3.1,0.07,0.121,0.213,0.523,0.075
6453,Thaddeus Young,11,23.0,203.2,99.79024,82,12.7,5.3,1.0,4.8,0.084,0.152,0.222,0.5660000000000001,0.067
7122,Thaddeus Young,12,24.0,203.2,99.79024,63,12.8,5.2,1.2,8.4,0.089,0.122,0.217,0.5379999999999999,0.07
7173,Thaddeus Young,13,25.0,203.2,106.59412,76,14.8,7.5,1.6,-0.2,0.077,0.17,0.1989999999999999,0.541,0.078
7953,Thaddeus Young,14,26.0,203.2,104.32616,79,17.9,6.0,2.3,-11.6,0.063,0.129,0.241,0.512,0.114
8292,Thaddeus Young,15,27.0,203.2,100.243832,76,14.1,5.4,2.3,-4.4,0.0579999999999999,0.136,0.214,0.507,0.118
8943,Thaddeus Young,16,28.0,203.2,100.243832,73,15.1,9.0,1.9,-4.4,0.083,0.2269999999999999,0.2189999999999999,0.5329999999999999,0.094
9213,Thaddeus Young,17,29.0,203.2,100.243832,74,11.0,6.1,1.6,2.5,0.067,0.152,0.165,0.562,0.0819999999999999
9720,Thaddeus Young,18,30.0,203.2,104.32616,81,11.8,6.3,1.9,3.7,0.074,0.128,0.171,0.528,0.085
10471,Thaddeus Young,19,31.0,203.2,100.243832,81,12.6,6.5,2.5,2.5,0.078,0.132,0.179,0.569,0.12
10979,Thaddeus Young,20,32.0,203.2,106.59412,64,10.3,4.9,1.8,-6.2,0.054,0.145,0.192,0.521,0.113
11453,Thaddeus Young,21,33.0,203.2,106.59412,68,12.1,6.2,4.3,4.1,0.105,0.154,0.216,0.578,0.253
12292,Thaddeus Young,22,34.0,203.2,106.59412,52,6.2,4.0,2.0,-0.2,0.088,0.152,0.1689999999999999,0.5479999999999999,0.177
12461,Thaddeus Young,23,35.0,203.2,106.59412,54,4.4,3.1,1.4,-5.6,0.083,0.136,0.131,0.573,0.133
8944,Thanasis Antetokounmpo,16,23.0,200.66,92.98636,2,3.0,0.5,0.0,-26.1,0.0,0.125,0.288,0.75,0.0
10980,Thanasis Antetokounmpo,20,27.0,198.12,99.336648,20,2.8,1.2,0.8,-6.8,0.085,0.081,0.2019999999999999,0.496,0.174
11452,Thanasis Antetokounmpo,21,28.0,198.12,99.336648,57,2.9,2.2,0.8,2.5,0.093,0.113,0.147,0.523,0.113
12293,Thanasis Antetokounmpo,22,29.0,198.12,99.336648,48,3.6,2.1,0.5,-10.1,0.083,0.129,0.155,0.5770000000000001,0.071
12460,Thanasis Antetokounmpo,23,30.0,200.66,99.336648,37,1.4,1.2,0.4,-26.6,0.075,0.139,0.138,0.4579999999999999,0.115
11451,Theo Maledon,21,20.0,193.04,79.3786,65,10.1,3.2,3.5,-16.5,0.012,0.1009999999999999,0.188,0.489,0.1969999999999999
12289,Theo Maledon,22,21.0,193.04,79.3786,51,7.1,2.6,2.2,-10.5,0.02,0.118,0.201,0.5,0.188
12459,Theo Maledon,23,22.0,195.58,79.3786,44,6.7,2.8,3.5,-8.9,0.016,0.128,0.166,0.515,0.247
10472,Theo Pinson,19,23.0,198.12,98.883056,18,4.5,2.0,1.2,-0.6,0.015,0.126,0.191,0.49,0.1669999999999999
10981,Theo Pinson,20,24.0,195.58,96.161504,33,3.6,1.6,1.7,-4.6,0.024,0.1009999999999999,0.218,0.37,0.24
11450,Theo Pinson,21,25.0,195.58,96.161504,17,0.1,0.3,0.1,-16.0,0.0,0.114,0.118,0.111,0.063
12294,Theo Pinson,22,26.0,195.58,96.161504,19,2.5,1.1,0.9,-12.4,0.012,0.124,0.138,0.5529999999999999,0.181
12458,Theo Pinson,23,27.0,200.66,96.161504,40,2.4,1.6,1.2,-7.6,0.0289999999999999,0.163,0.136,0.512,0.196
1443,Theo Ratliff,0,27.0,208.28,102.0582,57,11.9,7.6,0.6,3.3,0.088,0.179,0.175,0.568,0.032
2089,Theo Ratliff,1,28.0,208.28,102.0582,50,12.4,8.3,1.2,5.8,0.0819999999999999,0.172,0.172,0.562,0.054
2344,Theo Ratliff,2,29.0,208.28,104.32616,3,8.7,5.3,0.3,-11.2,0.075,0.141,0.183,0.523,0.024
2834,Theo Ratliff,3,30.0,208.28,104.32616,81,8.7,7.5,0.9,-0.7,0.075,0.193,0.153,0.512,0.047
3377,Theo Ratliff,4,31.0,208.28,106.59412,85,7.9,7.2,0.8,-0.4,0.088,0.168,0.136,0.521,0.043
3641,Theo Ratliff,5,32.0,208.28,106.59412,63,4.8,5.3,0.5,-2.7,0.077,0.141,0.099,0.5,0.03
3976,Theo Ratliff,6,33.0,208.28,106.59412,55,4.9,5.1,0.5,-8.9,0.084,0.173,0.099,0.599,0.036
4645,Theo Ratliff,7,34.0,208.28,106.59412,2,2.5,3.5,0.0,-24.5,0.057,0.135,0.0579999999999999,0.525,0.0
5259,Theo Ratliff,8,35.0,208.28,106.59412,26,4.3,3.4,0.5,-0.3,0.088,0.158,0.134,0.534,0.05
5586,Theo Ratliff,9,36.0,208.28,106.59412,46,1.9,2.8,0.2,-1.0,0.0969999999999999,0.171,0.075,0.56,0.024
5903,Theo Ratliff,10,37.0,208.28,106.59412,49,3.6,3.2,0.5,0.1,0.094,0.142,0.13,0.511,0.047
6454,Theo Ratliff,11,38.0,208.28,106.59412,10,0.2,1.3,0.3,-12.0,0.087,0.106,0.06,0.145,0.06
280,Theo Ratliff,97,24.0,208.28,102.0582,76,5.8,3.4,0.2,7.3,0.11,0.134,0.168,0.5660000000000001,0.016
585,Theo Ratliff,98,25.0,208.28,102.0582,82,9.9,6.7,0.7,-0.4,0.105,0.153,0.156,0.562,0.039
1186,Theo Ratliff,99,26.0,208.28,102.0582,50,11.2,8.1,0.6,2.0,0.098,0.1969999999999999,0.174,0.539,0.033
3378,Theron Smith,4,23.0,203.2,102.0582,20,2.2,2.1,0.4,0.7,0.083,0.177,0.153,0.473,0.065
3640,Theron Smith,5,24.0,203.2,102.0582,33,3.2,3.5,0.8,-16.7,0.081,0.182,0.151,0.367,0.094
9719,Thomas Bryant,18,20.0,208.28,112.490816,15,1.5,1.1,0.4,-5.9,0.0409999999999999,0.1969999999999999,0.161,0.441,0.128
10473,Thomas Bryant,19,21.0,210.82,112.490816,72,10.5,6.3,1.3,-3.6,0.072,0.2189999999999999,0.17,0.674,0.09
10983,Thomas Bryant,20,22.0,208.28,112.490816,46,13.2,7.2,1.8,-6.6,0.081,0.198,0.185,0.649,0.107
11449,Thomas Bryant,21,23.0,208.28,112.490816,10,14.3,6.1,1.5,-2.1,0.063,0.163,0.163,0.7040000000000001,0.079
12295,Thomas Bryant,22,24.0,208.28,112.490816,27,7.4,4.0,0.9,-9.1,0.06,0.187,0.188,0.607,0.083
12457,Thomas Bryant,23,25.0,208.28,112.490816,59,9.8,5.7,0.5,-4.7,0.081,0.223,0.181,0.682,0.042
5257,Thomas Gardner,8,23.0,195.58,102.0582,4,5.3,1.0,0.3,-7.2,0.061,0.025,0.257,0.44,0.038
5587,Thomas Gardner,9,24.0,195.58,102.0582,16,1.5,0.4,0.1,7.7,0.0,0.073,0.191,0.318,0.042
1442,Thomas Hamilton,0,25.0,218.44,149.68536,22,3.7,4.1,0.7,-8.0,0.129,0.2739999999999999,0.187,0.46,0.087
7172,Thomas Robinson,13,22.0,208.28,107.501304,70,4.8,4.5,0.7,-7.0,0.126,0.211,0.19,0.451,0.073
7954,Thomas Robinson,14,23.0,208.28,107.501304,70,4.8,4.4,0.5,-4.7,0.132,0.254,0.1969999999999999,0.502,0.061
8319,Thomas Robinson,15,24.0,208.28,107.501304,54,5.7,5.6,0.6,-0.6,0.122,0.284,0.195,0.502,0.07
8945,Thomas Robinson,16,25.0,208.28,107.501304,71,4.3,5.1,0.6,-13.9,0.152,0.293,0.192,0.4529999999999999,0.08
9212,Thomas Robinson,17,26.0,208.28,107.501304,48,5.0,4.6,0.6,-7.5,0.158,0.304,0.206,0.535,0.088
10474,Thomas Welsh,19,23.0,213.36,115.66596,11,1.6,0.4,0.5,2.3,0.0,0.114,0.153,0.648,0.2
9211,Thon Maker,17,20.0,215.9,101.151016,57,4.0,2.0,0.4,1.3,0.081,0.1669999999999999,0.187,0.5579999999999999,0.069
9718,Thon Maker,18,21.0,215.9,101.151016,74,4.8,3.0,0.6,-5.0,0.064,0.13,0.147,0.499,0.055
10475,Thon Maker,19,22.0,215.9,100.243832,64,5.0,3.2,0.7,0.9,0.039,0.149,0.148,0.53,0.066
11008,Thon Maker,20,23.0,213.36,100.243832,60,4.7,2.8,0.7,-8.0,0.069,0.152,0.16,0.5820000000000001,0.088
11448,Thon Maker,21,24.0,213.36,100.243832,8,3.8,2.3,0.5,-10.9,0.093,0.118,0.145,0.657,0.1
1187,Thurl Bailey,99,38.0,210.82,112.037224,43,4.2,2.2,0.6,2.7,0.085,0.132,0.19,0.476,0.093
6455,Tiago Splitter,11,26.0,210.82,108.86208,60,4.6,3.4,0.4,0.2,0.1159999999999999,0.2019999999999999,0.18,0.55,0.06
7123,Tiago Splitter,12,27.0,210.82,108.86208,59,9.3,5.2,1.1,10.2,0.103,0.218,0.21,0.649,0.094
7171,Tiago Splitter,13,28.0,210.82,108.86208,81,10.3,6.4,1.6,10.3,0.09,0.201,0.183,0.609,0.099
7955,Tiago Splitter,14,29.0,210.82,111.13004,59,8.2,6.2,1.5,10.5,0.106,0.196,0.174,0.5720000000000001,0.103
8321,Tiago Splitter,15,30.0,210.82,111.13004,52,8.2,4.8,1.5,12.4,0.1009999999999999,0.172,0.183,0.601,0.11
8946,Tiago Splitter,16,31.0,210.82,111.13004,36,5.6,3.3,0.8,9.3,0.09,0.145,0.154,0.5710000000000001,0.077
9223,Tiago Splitter,17,32.0,210.82,111.13004,8,4.9,2.8,0.5,-3.5,0.1,0.226,0.222,0.544,0.089
8947,Tibor Pleiss,16,26.0,220.98,116.119552,12,2.0,1.3,0.2,-6.0,0.095,0.134,0.1989999999999999,0.4639999999999999,0.043
2343,Tierre Brown,2,23.0,187.96,85.728888,40,3.1,1.1,1.8,-18.9,0.03,0.091,0.188,0.483,0.341
2835,Tierre Brown,3,24.0,187.96,85.728888,15,4.3,2.0,2.6,3.3,0.055,0.136,0.2239999999999999,0.499,0.355
3379,Tierre Brown,4,25.0,187.96,85.728888,3,2.0,0.3,0.7,-66.7,0.0,0.071,0.3779999999999999,0.521,0.4
3639,Tierre Brown,5,26.0,187.96,85.728888,76,4.4,1.2,2.0,-5.1,0.023,0.079,0.2,0.437,0.248
559,Tim Breaux,98,27.0,200.66,97.52228,6,1.7,0.3,0.3,1.2,0.0,0.069,0.209,0.421,0.154
1441,Tim Duncan,0,24.0,213.36,117.93392,74,23.2,12.4,3.2,9.5,0.109,0.244,0.286,0.555,0.152
2088,Tim Duncan,1,25.0,213.36,117.93392,82,22.2,12.2,3.0,12.3,0.0969999999999999,0.246,0.287,0.536,0.15
2342,Tim Duncan,2,26.0,213.36,117.93392,82,25.5,12.7,3.7,8.7,0.0969999999999999,0.257,0.291,0.5760000000000001,0.182
2836,Tim Duncan,3,27.0,213.36,117.93392,81,23.3,12.9,3.9,9.1,0.1,0.268,0.2789999999999999,0.564,0.191
3380,Tim Duncan,4,28.0,213.36,117.93392,69,22.3,12.4,3.1,11.3,0.103,0.276,0.3,0.534,0.17
3638,Tim Duncan,5,29.0,210.82,117.93392,66,20.3,11.1,2.7,16.7,0.111,0.2769999999999999,0.291,0.54,0.151
3977,Tim Duncan,6,30.0,210.82,117.93392,80,18.6,11.0,3.2,9.5,0.1,0.267,0.2769999999999999,0.523,0.162
4644,Tim Duncan,7,31.0,210.82,117.93392,80,20.0,10.6,3.4,13.7,0.1,0.268,0.2789999999999999,0.579,0.182
5115,Tim Duncan,8,32.0,210.82,117.93392,78,19.3,11.3,2.8,7.8,0.108,0.281,0.283,0.546,0.152
5588,Tim Duncan,9,33.0,210.82,117.93392,75,19.3,10.7,3.5,5.0,0.099,0.2769999999999999,0.287,0.5489999999999999,0.188
5902,Tim Duncan,10,34.0,210.82,117.93392,78,17.9,10.1,3.2,7.0,0.109,0.265,0.264,0.56,0.175
6456,Tim Duncan,11,35.0,210.82,115.66596,76,13.4,8.9,2.7,10.1,0.093,0.26,0.226,0.537,0.15
7037,Tim Duncan,12,36.0,210.82,115.66596,58,15.4,9.0,2.3,8.6,0.076,0.276,0.263,0.531,0.1369999999999999
7182,Tim Duncan,13,37.0,210.82,115.66596,69,17.8,9.9,2.7,10.5,0.075,0.287,0.2789999999999999,0.5539999999999999,0.151
7956,Tim Duncan,14,38.0,210.82,113.398,74,15.1,9.7,3.0,6.6,0.086,0.282,0.254,0.535,0.159
8350,Tim Duncan,15,39.0,210.82,113.398,77,13.9,9.1,3.0,7.0,0.089,0.266,0.223,0.56,0.166
