Player,Season,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,VORP
Thaddeus Young,2019,81,81,2489,8.7,16.5,1.0,2.9,7.7,13.7,1.7,2.7,3.8,6.5,10.3,4.0,2.4,0.7,2.4,3.8,20.1,0.7744018
Thaddeus Young,2020,81,16,1591,8.1,18.2,2.4,6.7,5.8,11.5,1.3,2.2,2.8,6.7,9.5,3.5,2.8,0.7,3.1,4.1,20.0,0.7744018
Thaddeus Young,2021,69,23,1652,10.9,19.4,0.4,1.3,10.5,18.1,2.1,3.3,4.9,7.5,12.4,8.5,2.2,1.2,4.0,4.5,24.2,0.7744018
Thaddeus Young,2022,68,1,845,8.2,15.8,1.0,2.8,7.2,13.0,1.3,2.8,4.6,7.4,12.1,6.0,3.1,1.0,3.0,4.7,18.7,0.7744018
Thaddeus Young,2023,56,9,795,6.7,12.3,0.4,2.1,6.3,10.2,1.1,1.6,4.4,5.9,10.3,4.7,3.4,0.3,2.6,5.5,14.9,0.7744018
Thaddeus Young,2024,54,6,439,7.2,11.9,0.1,0.8,7.1,11.1,0.7,1.7,5.1,6.3,11.4,6.3,2.5,0.6,1.7,5.4,15.1,0.7744018
Thanasis Antetokounmpo,2021,82,3,551,5.7,11.7,0.6,2.5,5.1,9.2,2.1,4.2,4.6,6.0,10.6,3.9,1.9,0.9,3.7,6.3,14.1,0.7744018
Thanasis Antetokounmpo,2022,69,6,473,7.1,13.0,0.2,1.4,6.9,11.6,2.9,4.7,4.1,6.2,10.3,2.2,1.6,1.2,2.6,6.9,17.4,0.7744018
Thanasis Antetokounmpo,2023,65,0,206,4.6,10.7,0.0,1.9,4.6,8.8,2.5,5.1,3.5,6.7,10.2,3.5,0.7,0.7,2.8,5.1,11.8,0.7744018
Thanasis Antetokounmpo,2024,59,0,155,5.0,9.3,0.0,0.3,5.0,9.0,0.0,0.6,2.2,1.9,4.0,5.3,2.2,1.2,4.3,7.4,9.9,0.7744018
Theo Ratliff,1998,61,67,2447,6.7,13.0,0.0,0.0,6.7,13.0,4.3,6.1,4.8,7.1,11.9,1.2,1.1,5.6,2.5,6.4,17.7,0.7744018
Theo Ratliff,1999,75,50,1627,6.6,13.9,0.0,0.0,6.6,13.9,5.5,7.6,4.6,8.9,13.5,1.0,1.5,5.0,3.1,6.0,18.6,0.7744018
Theo Ratliff,2000,62,56,1795,7.1,14.2,0.0,0.0,7.1,14.2,5.3,6.8,4.0,8.5,12.6,1.0,0.9,4.9,3.1,5.3,19.5,0.7744018
Theo Ratliff,2001,69,50,1800,6.7,13.5,0.0,0.0,6.7,13.5,4.9,6.4,3.7,8.5,12.2,1.7,0.9,5.5,3.7,4.9,18.3,0.7744018
Theo Ratliff,2003,82,81,2518,5.8,12.5,0.0,0.0,5.8,12.5,3.2,4.5,3.2,9.5,12.7,1.5,1.2,5.5,2.9,5.7,14.8,0.7744018
Theo Ratliff,2004,81,83,2664,5.4,11.1,0.0,0.0,5.4,11.1,2.8,4.4,3.9,8.5,12.4,1.4,1.1,6.2,2.4,6.1,13.6,0.7744018
Theo Ratliff,2005,83,45,1731,3.6,7.9,0.0,0.0,3.6,7.9,2.3,3.3,3.4,6.8,10.2,1.0,0.7,4.9,1.7,5.7,9.4,0.7744018
Theo Ratliff,2006,69,19,1301,4.5,8.0,0.0,0.0,4.5,8.0,2.3,3.5,3.7,8.0,11.7,1.2,0.8,3.7,2.0,6.0,11.4,0.7744018
Theo Ratliff,2009,54,0,579,3.1,5.9,0.0,0.0,3.1,5.9,1.9,3.2,4.2,7.6,11.8,0.8,1.6,4.3,1.3,7.1,8.2,0.7744018
Theo Ratliff,2010,46,29,807,4.6,10.0,0.0,0.0,4.6,10.0,2.5,3.3,3.9,6.4,10.3,1.6,0.8,4.0,2.7,5.7,11.7,0.7744018
Thomas Bryant,2019,27,53,1496,9.8,15.9,1.0,3.1,8.7,12.8,3.4,4.3,3.6,10.8,14.4,2.9,0.8,2.1,1.9,4.0,24.0,0.7744018
Thomas Bryant,2020,56,36,1147,9.9,17.0,1.5,3.7,8.4,13.3,3.5,4.7,4.0,9.5,13.5,3.4,1.0,2.0,2.2,4.2,24.8,0.7744018
Thomas Bryant,2023,68,26,1081,10.1,16.3,1.1,2.6,9.0,13.7,4.1,5.6,3.8,11.2,14.9,1.4,0.7,1.3,1.7,4.5,25.5,0.7744018
Thomas Bryant,2024,67,4,441,9.7,16.9,0.5,2.5,9.3,14.4,4.6,5.3,4.5,11.4,16.0,2.6,1.1,1.8,2.4,5.2,24.5,0.7744018
Thomas Robinson,2013,27,0,1056,6.7,15.5,0.0,0.0,6.7,15.4,2.7,5.3,5.9,9.3,15.2,2.2,2.0,1.3,4.2,6.0,16.1,0.7744018
Thomas Robinson,2014,55,0,873,8.2,17.0,0.0,0.1,8.2,16.9,3.3,5.9,6.1,11.7,17.8,2.0,1.3,1.2,3.3,7.6,19.6,0.7744018
Thomas Robinson,2015,62,4,798,8.0,16.5,0.0,0.1,8.0,16.3,3.5,6.7,6.0,13.2,19.2,2.1,2.0,1.3,3.7,6.6,19.5,0.7744018
Thomas Robinson,2016,57,7,917,7.1,16.0,0.0,0.1,7.1,15.9,2.6,6.0,7.5,12.3,19.7,2.5,2.1,2.0,3.8,6.1,16.9,0.7744018
Thomas Robinson,2017,69,1,560,9.1,17.1,0.0,0.1,9.1,17.0,2.7,5.7,7.3,12.1,19.4,2.7,2.3,0.8,4.0,6.6,21.0,0.7744018
Thon Maker,2017,6,34,562,7.5,16.4,2.5,6.7,5.0,9.7,2.9,4.4,3.6,6.7,10.3,2.1,0.9,2.3,1.5,7.6,20.4,0.7744018
Thon Maker,2018,35,12,1238,5.2,12.7,1.2,4.2,4.0,8.5,2.6,3.7,3.0,6.0,9.1,1.9,1.5,2.1,1.8,6.5,14.3,0.7744018
Thon Maker,2019,50,5,972,5.4,13.3,2.4,7.6,3.0,5.7,2.8,4.2,2.0,8.0,10.0,2.2,1.0,2.5,1.6,5.2,16.0,0.7744018
Thon Maker,2020,52,14,776,5.9,12.2,1.4,4.1,4.5,8.2,4.6,7.0,3.4,7.2,10.6,2.7,1.6,2.5,2.9,6.5,17.8,0.7744018
Tiago Splitter,2011,75,6,738,7.1,13.5,0.0,0.1,7.1,13.4,5.4,9.9,5.1,9.1,14.2,1.8,2.0,1.2,2.3,6.4,19.6,0.7744018
Tiago Splitter,2012,71,2,1121,9.8,15.8,0.0,0.0,9.8,15.8,5.8,8.3,4.3,9.8,14.1,3.0,1.0,2.2,4.0,6.2,25.3,0.7744018
Tiago Splitter,2013,70,58,1997,8.0,14.4,0.0,0.1,8.0,14.3,5.3,7.3,3.7,9.5,13.1,3.3,1.6,1.6,2.6,4.1,21.4,0.7744018
Tiago Splitter,2014,81,50,1271,7.2,13.8,0.0,0.1,7.2,13.6,4.8,6.9,4.9,9.5,14.4,3.6,1.2,1.2,3.0,4.7,19.2,0.7744018
Tiago Splitter,2015,70,35,1030,8.4,15.1,0.0,0.0,8.4,15.1,4.5,6.0,4.5,8.0,12.5,3.9,1.7,1.8,3.0,5.1,21.3,0.7744018
Tiago Splitter,2016,67,2,579,6.9,13.2,0.0,0.2,6.9,13.1,3.3,4.1,3.8,6.4,10.2,2.6,1.7,1.0,2.0,6.1,17.2,0.7744018
Tim Duncan*,1998,27,82,3204,12.0,21.8,0.0,0.2,12.0,21.6,5.4,8.2,4.6,11.9,16.6,3.8,0.9,3.5,4.7,4.3,29.3,0.7744018
Tim Duncan*,1999,61,50,1963,11.5,23.3,0.0,0.2,11.5,23.1,6.8,9.9,4.4,11.4,15.8,3.3,1.2,3.5,4.0,4.1,29.9,0.7744018
Tim Duncan*,2000,52,74,2875,11.6,23.6,0.0,0.2,11.5,23.4,8.4,11.1,4.8,12.1,16.9,4.3,1.2,3.0,4.5,3.9,31.6,0.7744018
Tim Duncan*,2001,67,82,3174,11.9,23.7,0.1,0.5,11.7,23.3,6.9,11.2,4.4,12.5,16.8,4.1,1.2,3.2,4.1,4.2,30.7,0.7744018
Tim Duncan*,2002,75,82,3329,12.2,24.1,0.0,0.2,12.2,23.9,9.0,11.2,4.3,12.4,16.7,4.9,1.0,3.3,4.2,3.5,33.5,0.7744018
Tim Duncan*,2003,78,81,3181,12.0,23.3,0.1,0.4,11.9,23.0,7.5,10.6,4.3,13.1,17.5,5.3,0.9,4.0,4.2,3.9,31.6,0.7744018
Tim Duncan*,2004,81,68,2527,12.6,25.1,0.0,0.3,12.6,24.9,7.5,12.5,4.8,13.5,18.3,4.5,1.3,3.9,3.9,3.5,32.8,0.7744018
Tim Duncan*,2005,75,66,2203,12.7,25.5,0.1,0.2,12.6,25.3,7.5,11.1,4.9,13.0,17.9,4.4,1.1,4.3,3.1,3.5,32.9,0.7744018
Tim Duncan*,2006,74,80,2784,11.2,23.1,0.0,0.1,11.1,23.0,6.5,10.4,4.5,12.7,17.2,4.9,1.4,3.2,3.9,4.3,28.9,0.7744018
Tim Duncan*,2007,81,80,2726,12.1,22.2,0.0,0.2,12.1,22.0,7.1,11.1,4.2,12.4,16.6,5.4,1.3,3.7,4.4,4.0,31.4,0.7744018
Tim Duncan*,2008,81,78,2651,11.9,24.0,0.0,0.1,11.9,23.9,6.9,9.4,4.8,13.1,18.0,4.4,1.1,3.1,3.6,3.8,30.8,0.7744018
Tim Duncan*,2009,76,75,2524,12.0,23.8,0.0,0.0,12.0,23.8,7.2,10.4,4.3,12.9,17.2,5.7,0.8,2.7,3.5,3.7,31.2,0.7744018
Tim Duncan*,2010,71,77,2438,12.0,23.2,0.0,0.2,12.0,23.0,5.8,8.0,4.7,12.2,16.9,5.3,1.0,2.5,3.0,3.3,30.0,0.7744018
Tim Duncan*,2011,69,76,2156,10.1,20.2,0.0,0.1,10.1,20.1,4.4,6.2,4.1,12.3,16.4,4.9,1.2,3.5,2.9,2.9,24.6,0.7744018
Tim Duncan*,2012,65,58,1634,11.4,23.2,0.0,0.1,11.4,23.1,5.5,7.9,3.5,13.0,16.4,4.2,1.2,2.8,3.1,3.1,28.3,0.7744018
Tim Duncan*,2013,52,69,2078,12.0,23.9,0.0,0.2,12.0,23.8,6.0,7.4,3.0,13.8,16.8,4.5,1.2,4.5,3.6,2.9,30.1,0.7744018
Tim Duncan*,2014,54,74,2158,10.4,21.2,0.0,0.1,10.4,21.1,5.4,7.4,3.7,13.2,16.9,5.2,1.0,3.3,3.7,3.1,26.2,0.7744018
Tim Duncan*,2015,54,77,2227,9.6,18.8,0.0,0.2,9.6,18.7,5.3,7.1,3.9,12.3,16.2,5.3,1.4,3.5,3.0,3.8,24.6,0.7744018
Tim Duncan*,2016,51,60,1536,7.2,14.7,0.0,0.1,7.2,14.6,3.1,4.4,3.8,11.1,14.9,5.4,1.6,2.6,3.0,4.2,17.4,0.7744018
Tim Frazier,2016,68,2,741,6.4,15.4,1.1,3.2,5.4,12.2,3.6,5.0,1.7,5.6,7.4,10.9,2.2,0.1,4.4,4.9,17.5,0.7744018
Tim Frazier,2017,63,35,1525,5.2,13.0,1.3,4.1,3.9,8.9,3.1,4.1,1.1,4.5,5.6,10.8,1.8,0.2,3.2,4.3,14.9,0.7744018
Tim Frazier,2018,73,11,838,4.0,10.2,1.0,3.3,3.0,6.9,1.4,1.8,1.1,5.7,6.8,11.5,2.8,0.4,3.4,5.7,10.4,0.7744018
Tim Frazier,2019,70,19,1120,4.8,10.8,1.5,4.2,3.3,6.6,1.7,2.2,1.7,5.3,7.0,10.3,1.2,0.2,3.2,4.6,12.9,0.7744018
Tim Hardaway Jr.,2014,27,1,1875,8.3,19.5,3.7,10.2,4.7,9.3,3.0,3.6,0.5,2.9,3.4,1.9,1.2,0.2,1.3,4.1,23.4,0.7744018
Tim Hardaway Jr.,2015,60,30,1681,8.7,22.5,3.8,11.1,4.9,11.4,3.9,4.9,0.4,4.5,4.9,4.0,0.6,0.4,2.6,3.7,25.2,0.7744018
Tim Hardaway Jr.,2016,62,1,864,6.5,15.2,2.7,8.1,3.8,7.0,2.9,3.2,0.4,4.5,4.9,2.9,1.2,0.4,1.3,2.7,18.6,0.7744018
Tim Hardaway Jr.,2017,56,30,2154,9.5,20.9,3.4,9.5,6.1,11.3,3.8,4.9,0.8,4.3,5.1,4.2,1.3,0.3,2.4,2.4,26.2,0.7744018
Tim Hardaway Jr.,2018,73,54,1885,9.5,22.5,3.4,10.8,6.0,11.7,3.8,4.7,0.8,5.0,5.9,4.1,1.6,0.3,2.4,3.2,26.2,0.7744018
Tim Hardaway Jr.,2019,66,63,2057,9.2,23.3,3.8,11.2,5.4,12.1,5.4,6.5,0.8,4.4,5.2,3.7,1.3,0.2,2.5,3.3,27.6,0.7744018
Tim Hardaway Jr.,2020,73,58,2091,8.9,20.4,4.7,11.9,4.2,8.6,3.4,4.2,0.6,4.8,5.4,3.2,0.9,0.1,1.6,2.9,25.9,0.7744018
Tim Hardaway Jr.,2021,76,31,1985,10.1,22.6,5.1,13.1,5.0,9.5,3.5,4.3,0.5,5.2,5.7,3.1,0.8,0.3,1.6,2.8,28.9,0.7744018
Tim Hardaway Jr.,2022,76,20,1245,8.4,21.4,4.1,12.3,4.3,9.1,3.2,4.2,0.5,5.8,6.3,3.7,1.5,0.2,1.4,3.0,24.2,0.7744018
Tim Hardaway Jr.,2023,62,45,2152,7.9,19.6,4.9,12.7,3.0,6.9,2.9,3.8,0.5,5.3,5.8,3.0,1.1,0.3,1.4,2.8,23.5,0.7744018
Tim Hardaway Jr.,2024,76,12,2120,8.9,22.1,4.8,13.5,4.1,8.6,3.3,3.8,0.5,5.3,5.7,3.1,1.0,0.1,1.6,2.4,25.8,0.7744018
Tim Hardaway*,1998,82,81,3031,10.0,23.3,2.8,8.0,7.3,15.4,4.6,5.9,0.9,4.5,5.4,12.1,2.4,0.3,4.0,3.6,27.5,0.7744018
Tim Hardaway*,1999,78,48,1772,9.6,24.0,3.6,9.9,6.0,14.1,3.9,4.8,0.5,4.4,4.9,11.2,1.8,0.2,4.2,3.3,26.7,0.7744018
Tim Hardaway*,2000,58,52,1672,7.9,20.4,3.0,8.2,4.9,12.2,3.5,4.3,0.8,4.0,4.8,12.3,1.6,0.1,3.8,3.6,22.3,0.7744018
Tim Hardaway*,2001,56,77,2613,8.6,22.0,4.0,10.9,4.6,11.1,3.1,3.8,0.5,3.8,4.3,10.2,1.9,0.1,4.0,3.3,24.3,0.7744018
Tim Hardaway*,2002,65,16,1601,7.3,20.1,4.0,11.5,3.3,8.6,2.5,3.1,0.5,3.6,4.0,9.0,1.9,0.3,3.6,3.5,21.2,0.7744018
Tim Thomas,1998,14,48,1779,9.1,20.4,1.8,5.1,7.3,15.3,5.1,6.9,3.2,5.4,8.6,2.7,1.6,0.5,3.5,5.5,25.2,0.7744018
Tim Thomas,1999,52,26,812,8.9,18.9,1.4,4.6,7.5,14.3,4.9,7.6,3.3,5.2,8.5,3.1,1.8,0.8,3.1,7.2,24.2,0.7744018
Tim Thomas,2000,45,1,2093,8.6,18.6,1.6,4.5,7.0,14.1,4.6,6.0,2.5,5.7,8.2,2.8,1.5,0.8,3.2,5.6,23.4,0.7744018
Tim Thomas,2001,67,16,2086,8.1,18.9,2.7,6.5,5.5,12.4,4.9,6.3,2.0,5.8,7.8,3.4,1.9,1.1,2.8,4.8,23.8,0.7744018
Tim Thomas,2002,68,22,1987,8.5,20.2,2.5,7.8,5.9,12.4,3.8,4.8,1.7,6.3,8.0,2.8,1.7,0.9,3.4,5.4,23.3,0.7744018
Tim Thomas,2003,71,70,2358,9.3,20.9,2.2,6.0,7.1,15.0,3.3,4.2,2.2,6.6,8.8,2.3,1.6,1.1,3.0,5.8,24.0,0.7744018
Tim Thomas,2004,77,65,2089,9.2,20.6,1.8,4.9,7.3,15.7,4.3,5.5,1.6,6.5,8.1,3.1,1.6,0.5,2.9,5.0,24.5,0.7744018
Tim Thomas,2005,74,68,1940,8.6,19.6,2.3,5.7,6.3,13.9,3.7,4.7,1.2,5.2,6.5,3.0,1.1,0.5,3.1,6.1,23.2,0.7744018
Tim Thomas,2007,82,24,2054,7.7,18.6,3.5,9.2,4.2,9.4,2.6,3.7,1.6,8.1,9.7,4.4,1.4,0.7,2.7,5.9,21.5,0.7744018
Tim Thomas,2008,79,51,1940,7.8,18.9,2.2,7.3,5.6,11.7,3.1,4.1,1.7,7.0,8.7,4.6,1.1,0.8,2.6,5.2,21.0,0.7744018
Tim Thomas,2009,72,6,1247,7.6,17.7,3.2,7.6,4.5,10.1,3.6,4.9,1.7,6.4,8.1,2.8,1.3,0.4,2.8,5.8,22.1,0.7744018
Timofey Mozgov,2011,61,14,524,6.0,12.7,0.0,0.0,6.0,12.7,3.5,5.0,4.4,7.2,11.6,1.4,1.4,2.4,3.4,8.1,15.6,0.7744018
Timofey Mozgov,2012,56,35,687,7.4,14.1,0.0,0.0,7.4,14.1,2.9,4.2,3.9,9.3,13.3,1.6,1.1,3.1,3.9,6.4,17.7,0.7744018
Timofey Mozgov,2013,59,1,366,6.1,12.0,0.0,0.3,6.1,11.7,2.8,3.6,6.9,7.9,14.8,1.2,0.8,2.5,3.4,7.9,14.9,0.7744018
Timofey Mozgov,2014,61,30,1770,7.9,15.1,0.1,0.7,7.8,14.4,5.4,7.2,4.7,9.9,14.6,1.7,0.7,2.8,3.4,5.9,21.3,0.7744018
Timofey Mozgov,2015,82,80,2045,7.8,14.1,0.0,0.1,7.8,14.0,3.9,5.4,5.1,9.7,14.8,1.4,0.8,2.4,2.9,5.7,19.6,0.7744018
Timofey Mozgov,2016,81,48,1326,7.9,13.9,0.0,0.3,7.8,13.7,2.6,3.7,4.3,8.8,13.1,1.3,0.9,2.2,2.8,6.2,18.4,0.7744018
Timofey Mozgov,2017,79,52,1104,7.5,14.5,0.0,0.0,7.5,14.4,2.8,3.4,4.6,7.1,11.7,1.9,0.7,1.4,3.2,5.9,17.7,0.7744018
Timofey Mozgov,2018,68,13,359,7.0,12.6,0.5,2.4,6.5,10.1,3.1,4.1,4.3,8.9,13.3,1.5,0.7,1.8,4.5,5.3,17.7,0.7744018
Timothe Luwawu-Cabarrot,2017,27,19,1190,5.9,14.8,2.0,6.6,3.9,8.2,4.3,5.0,1.0,5.1,6.1,3.1,1.3,0.4,3.0,6.3,18.2,0.7744018
Timothe Luwawu-Cabarrot,2018,54,7,807,6.0,15.9,3.2,9.4,2.8,6.5,2.7,3.5,0.8,3.5,4.3,3.2,0.7,0.3,2.3,5.8,17.8,0.7744018
Timothe Luwawu-Cabarrot,2019,53,7,669,5.9,15.7,2.6,8.3,3.3,7.3,2.2,3.0,0.8,6.2,7.0,1.9,1.4,0.6,1.5,5.3,16.6,0.7744018
Timothe Luwawu-Cabarrot,2020,55,2,853,6.5,14.9,3.4,8.9,3.1,6.0,3.8,4.5,1.6,5.4,7.0,1.6,1.0,0.4,2.1,5.9,20.2,0.7744018
Timothe Luwawu-Cabarrot,2021,57,7,1050,6.0,16.4,3.4,11.0,2.5,5.4,1.6,2.0,1.3,4.6,5.9,3.2,1.5,0.3,2.0,4.5,17.0,0.7744018
Timothe Luwawu-Cabarrot,2022,66,18,685,5.3,13.3,3.2,8.8,2.2,4.6,2.5,2.9,1.2,4.7,5.9,2.9,1.3,0.4,1.4,5.5,16.3,0.7744018
Tobias Harris,2012,6,9,479,8.4,18.1,0.6,2.5,7.8,15.6,4.7,5.8,3.2,7.6,10.8,2.4,1.4,0.7,3.3,4.8,22.2,0.7744018
Tobias Harris,2013,28,34,1299,9.3,20.4,1.4,4.3,7.9,16.1,4.1,5.5,2.9,8.5,11.4,2.7,1.3,1.8,2.6,4.8,24.0,0.7744018
Tobias Harris,2014,41,36,1850,9.2,19.8,0.9,3.5,8.3,16.3,5.5,6.8,2.4,9.3,11.7,2.3,1.1,0.7,2.2,4.0,24.7,0.7744018
Tobias Harris,2015,50,63,2369,9.5,20.5,1.9,5.2,7.7,15.3,4.2,5.3,1.6,7.7,9.3,2.7,1.5,0.8,2.5,2.9,25.1,0.7744018
Tobias Harris,2016,61,74,2513,8.3,17.7,1.6,4.8,6.7,13.0,4.0,4.9,1.9,8.3,10.2,3.4,1.3,0.8,2.2,3.1,22.3,0.7744018
Tobias Harris,2017,68,48,2567,10.1,20.9,2.1,6.2,7.9,14.7,3.7,4.4,1.2,6.9,8.2,2.8,1.2,0.8,1.9,2.6,26.0,0.7744018
Tobias Harris,2018,75,80,2668,10.4,22.6,3.4,8.2,7.0,14.4,3.3,4.0,1.1,7.0,8.1,3.6,1.3,0.6,1.9,3.0,27.5,0.7744018
Tobias Harris,2019,77,82,2847,10.1,20.8,2.6,6.5,7.5,14.3,4.4,5.1,1.1,9.6,10.7,3.8,0.8,0.6,2.5,3.1,27.3,0.7744018
Tobias Harris,2020,82,72,2469,10.9,23.0,2.6,7.0,8.3,16.0,3.4,4.2,1.4,8.4,9.7,4.5,1.0,0.8,2.0,3.2,27.7,0.7744018
Tobias Harris,2021,77,62,2014,11.3,22.1,2.0,5.0,9.4,17.1,4.4,4.9,1.5,8.5,10.0,5.3,1.3,1.2,2.6,2.8,29.0,0.7744018
Tobias Harris,2022,72,73,2543,9.7,20.0,2.0,5.4,7.7,14.7,3.3,4.0,1.5,8.2,9.7,4.9,0.9,0.8,2.3,3.2,24.7,0.7744018
Tobias Harris,2023,77,74,2436,8.6,17.2,2.6,6.6,6.0,10.6,2.3,2.6,1.4,7.3,8.6,3.8,1.4,0.8,1.8,3.0,22.1,0.7744018
Tobias Harris,2024,78,70,2368,9.6,19.8,1.9,5.4,7.7,14.4,3.9,4.4,1.7,7.8,9.4,4.5,1.5,1.0,1.9,2.4,25.0,0.7744018
Todd MacCulloch,2000,61,6,528,8.7,15.8,0.0,0.0,8.7,15.8,2.7,5.3,4.7,9.6,14.3,1.3,1.1,3.6,2.6,9.2,20.2,0.7744018
Todd MacCulloch,2001,62,3,597,9.7,16.4,0.0,0.0,9.7,16.4,3.7,5.9,6.1,8.8,14.9,0.9,0.6,1.7,2.4,8.5,23.1,0.7744018
Todd MacCulloch,2002,69,61,1502,8.6,16.2,0.0,0.0,8.6,16.2,3.8,5.7,5.5,7.7,13.2,2.7,0.8,3.1,2.3,6.3,21.0,0.7744018
Todd MacCulloch,2003,72,35,812,8.0,15.4,0.0,0.0,8.0,15.4,3.4,5.1,4.3,8.4,12.7,1.3,1.2,2.1,2.3,6.9,19.3,0.7744018
Tom Gugliotta,1998,82,41,1582,10.5,20.8,0.1,0.6,10.4,20.3,6.0,7.3,3.5,8.2,11.7,5.5,2.0,0.7,3.6,3.3,27.0,0.7744018
Tom Gugliotta,1999,61,43,1563,9.5,19.6,0.1,0.2,9.4,19.3,5.9,7.4,4.5,8.5,13.0,4.1,2.0,0.7,3.0,3.8,24.9,0.7744018
Tom Gugliotta,2000,62,54,1767,9.0,18.6,0.0,0.2,8.9,18.4,3.4,4.4,4.1,8.2,12.3,3.6,2.3,0.9,3.1,4.4,21.3,0.7744018
Tom Gugliotta,2001,68,2,1159,6.6,16.9,0.1,0.5,6.5,16.4,2.7,3.4,3.4,8.0,11.3,2.4,2.1,0.9,2.3,4.9,16.1,0.7744018
Tom Gugliotta,2002,66,40,1129,5.9,14.0,0.1,0.4,5.8,13.6,1.3,1.7,2.7,7.5,10.3,3.6,1.8,1.4,2.8,5.4,13.3,0.7744018
Tom Gugliotta,2004,61,27,819,4.6,13.4,0.1,0.3,4.6,13.1,1.3,1.8,4.3,8.1,12.3,4.2,2.0,0.8,2.6,5.3,10.6,0.7744018
Tom Gugliotta,2005,54,9,966,5.4,13.0,0.4,1.4,4.9,11.6,1.8,2.3,3.0,7.3,10.3,3.7,2.2,0.9,3.1,5.6,12.9,0.7744018
Tomas Satoransky,2017,68,3,719,4.2,10.1,0.6,2.5,3.6,7.5,1.6,2.3,1.7,4.0,5.7,6.3,1.8,0.4,2.6,4.1,10.6,0.7744018
Tomas Satoransky,2018,66,30,1643,6.1,11.6,1.4,3.1,4.7,8.6,2.3,2.9,2.2,4.9,7.0,8.6,1.6,0.5,2.5,4.0,15.8,0.7744018
Tomas Satoransky,2019,77,54,2164,5.6,11.6,1.4,3.5,4.2,8.1,2.9,3.5,1.8,4.3,6.1,8.7,1.8,0.3,2.6,3.8,15.5,0.7744018
Tomas Satoransky,2020,81,64,1878,6.1,14.1,1.6,5.1,4.4,9.0,2.7,3.1,1.9,4.6,6.5,9.1,2.1,0.2,3.3,3.5,16.5,0.7744018
Tomas Satoransky,2021,73,18,1307,6.3,12.2,1.6,4.4,4.7,7.8,2.5,2.9,1.1,4.2,5.3,10.1,1.5,0.5,3.6,3.3,16.6,0.7744018
Tomas Satoransky,2022,70,13,906,3.9,10.4,0.6,2.9,3.3,7.5,2.3,2.9,1.5,5.4,6.9,10.0,1.6,0.3,2.5,3.9,10.8,0.7744018
Toney Douglas,2010,54,12,1087,8.4,18.4,3.2,8.2,5.2,10.2,2.6,3.2,1.9,3.2,5.1,5.3,2.0,0.1,2.6,5.5,22.6,0.7744018
Toney Douglas,2011,58,9,1971,8.0,19.2,3.6,9.8,4.4,9.5,2.2,2.7,1.7,4.6,6.2,6.2,2.3,0.1,2.3,4.5,21.8,0.7744018
Toney Douglas,2012,74,9,656,7.4,22.8,2.1,9.2,5.3,13.6,1.7,2.0,1.3,4.4,5.7,6.0,2.3,0.1,4.4,4.3,18.6,0.7744018
Toney Douglas,2013,56,0,1289,7.3,18.2,3.2,8.4,4.1,9.8,3.0,3.3,1.3,4.1,5.4,5.9,2.8,0.1,3.2,5.7,20.8,0.7744018
Toney Douglas,2014,76,17,675,5.6,14.5,2.4,7.8,3.2,6.7,1.9,2.6,1.4,5.3,6.6,5.2,1.5,0.4,2.6,6.2,15.4,0.7744018
Toney Douglas,2016,82,18,1262,7.2,17.5,3.2,8.0,4.0,9.5,3.3,3.9,1.0,4.6,5.6,6.2,2.8,0.2,2.5,5.1,20.9,0.7744018
Toni Kukoc*,1998,82,52,2235,9.2,20.3,1.5,4.2,7.7,16.1,3.7,5.3,2.9,5.0,7.9,7.6,1.8,0.9,3.7,3.6,23.7,0.7744018
Toni Kukoc*,1999,78,44,1654,10.4,24.7,1.3,4.5,9.1,20.2,5.2,7.1,2.1,8.1,10.2,7.7,1.6,0.4,4.0,2.7,27.3,0.7744018
Toni Kukoc*,2000,63,31,1784,8.8,21.5,1.3,5.0,7.5,16.5,5.7,7.8,2.2,5.8,8.1,7.8,2.3,0.8,4.3,3.3,24.5,0.7744018
Toni Kukoc*,2001,65,19,1597,9.1,19.2,2.3,5.2,6.8,14.0,3.3,5.3,2.2,6.4,8.5,6.6,1.6,0.4,3.7,3.2,23.8,0.7744018
Toni Kukoc*,2002,66,9,1494,7.4,17.6,1.9,6.0,5.5,11.6,3.8,5.4,1.5,6.1,7.6,7.3,1.7,0.6,4.0,3.2,20.4,0.7744018
Toni Kukoc*,2003,60,0,1704,7.8,18.0,3.0,8.2,4.8,9.8,4.3,6.0,2.1,6.2,8.3,7.2,2.5,0.9,3.8,4.2,22.8,0.7744018
Toni Kukoc*,2004,58,0,1522,7.3,17.4,1.7,5.8,5.6,11.6,5.0,6.9,2.1,7.3,9.3,6.9,2.0,0.7,3.8,3.8,21.2,0.7744018
Toni Kukoc*,2005,60,6,1099,5.1,12.3,2.0,5.6,3.0,6.7,2.1,2.9,1.5,6.2,7.7,7.7,1.9,0.6,3.1,3.4,14.2,0.7744018
Toni Kukoc*,2006,47,0,1018,6.0,15.4,2.3,7.6,3.7,7.8,2.1,2.9,1.3,6.4,7.8,7.2,1.7,0.9,3.4,4.5,16.4,0.7744018
